step,kl_divergence,jensen_shannon_divergence,baseline_entropy,perturbed_entropy,token_match,baseline_token,perturbed_token,baseline_token_rank_in_perturbed,top5_jaccard,logit_cosine_similarity,version,prompt_idx,direction_type,alpha,perturb_layer,perturb_mode,prompt_category,baseline_axis_proj_L32,perturbed_axis_proj_L32,baseline_axis_proj_L63,perturbed_axis_proj_L63
12,0.04294276982545853,0.012762018013745546,0.3702961504459381,0.6367449760437012,True, in, in,0,1.0,0.991429328918457,sanity,2,fc_positive,0.5,32,persistent,factual,18.708105087280273,18.70840835571289,-152.45127868652344,-76.32933044433594
13,0.0008672515978105366,0.00024333602777915075,0.0159759558737278,0.03110279142856598,True, the, the,0,1.0,0.9215202331542969,sanity,2,fc_positive,0.5,32,persistent,factual,18.915681838989258,18.917909622192383,452.1328125,383.75701904296875
14,0.0005578899872489274,0.0001538807264296338,0.06124455854296684,0.05333888903260231,True, Earth, Earth,0,0.6666666666666666,0.9340003132820129,sanity,2,fc_positive,0.5,32,persistent,factual,-0.38970947265625,-0.37076759338378906,438.0704650878906,545.9072265625
15,1.0129673682968132e-05,3.059363621105149e-06,0.3147461712360382,0.31491658091545105,True,'s,'s,0,0.6666666666666666,0.8436200022697449,sanity,2,fc_positive,0.5,32,persistent,factual,4.086172103881836,4.130091667175293,618.1649780273438,599.2994995117188
16,0.042368993163108826,0.01154613122344017,0.3268977701663971,0.5105953812599182,True, crust, crust,0,1.0,0.9551990628242493,sanity,2,fc_positive,0.5,32,persistent,factual,6.235302925109863,6.221301078796387,375.07745361328125,521.8495483398438
17,0.15498749911785126,0.038878971710801125,0.6795545816421509,0.8098661303520203,True,",",",",0,0.6666666666666666,0.9853442907333374,sanity,2,fc_positive,0.5,32,persistent,factual,6.208142280578613,6.175209045410156,229.4676513671875,98.5386962890625
18,0.06918895989656448,0.020621946081519127,0.35339686274528503,0.7268142700195312,True, which, which,0,0.6666666666666666,0.9878494143486023,sanity,2,fc_positive,0.5,32,persistent,factual,-10.670507431030273,-10.662195205688477,-74.58546447753906,-5.1079254150390625
19,0.16545161604881287,0.044627394527196884,0.7113622426986694,1.2754923105239868,True, creates, creates,0,1.0,0.9926320314407349,sanity,2,fc_positive,0.5,32,persistent,factual,-4.146197319030762,-4.135685920715332,-131.6101531982422,-71.90223693847656
20,0.0023098301608115435,0.0005150564102223143,0.059328846633434296,0.038048338145017624,True, seismic, seismic,0,1.0,0.9622740745544434,sanity,2,fc_positive,0.5,32,persistent,factual,7.247432708740234,7.249381065368652,90.94827270507812,271.27069091796875
21,0.00045185963972471654,0.00010460819976287894,0.012958737090229988,0.008247610181570053,True, waves, waves,0,0.6666666666666666,0.849700391292572,sanity,2,fc_positive,0.5,32,persistent,factual,7.523033618927002,7.523787498474121,188.003173828125,338.4265441894531
22,0.006908399518579245,0.0016366250347346067,0.17527224123477936,0.12757688760757446,True,.,.,0,0.6666666666666666,0.9860647916793823,sanity,2,fc_positive,0.5,32,persistent,factual,8.980350494384766,8.994058609008789,-244.80569458007812,-142.473876953125
23,0.17310521006584167,0.03983824700117111,0.9413670301437378,0.8531716465950012,True, The, The,0,0.6666666666666666,0.9981558918952942,sanity,2,fc_positive,0.5,32,persistent,factual,-5.540459632873535,-5.512723445892334,508.95404052734375,522.9404907226562
24,0.028051182627677917,0.0075832686852663755,0.5208357572555542,0.736935019493103,True, most, most,0,1.0,0.9918813109397888,sanity,2,fc_positive,0.5,32,persistent,factual,-4.687558174133301,-4.6547746658325195,142.67446899414062,283.37103271484375
25,0.0012072621611878276,0.0003682742972159758,0.0064031751826405525,0.02404601313173771,True, common, common,0,1.0,0.9771313071250916,sanity,2,fc_positive,0.5,32,persistent,factual,7.006732940673828,6.9915971755981445,284.2660827636719,344.4248046875
26,0.0072714220732450485,0.0021205535158514977,0.13598790764808655,0.21972407400608063,True, cause, cause,0,1.0,0.9868296384811401,sanity,2,fc_positive,0.5,32,persistent,factual,14.572574615478516,14.586353302001953,325.10284423828125,383.6202392578125
27,0.4005106985569,0.07991517707705498,0.6870415806770325,0.32443493604660034,True, is, is,0,0.6666666666666666,0.9970977902412415,sanity,2,fc_positive,0.5,32,persistent,factual,-0.7036294937133789,-0.6935443878173828,105.09156799316406,79.45697021484375
28,0.007347170729190111,0.0018874109955504537,0.5543525815010071,0.5555360317230225,True, the, the,0,1.0,0.9629713296890259,sanity,2,fc_positive,0.5,32,persistent,factual,6.7002716064453125,6.725854873657227,-208.54046630859375,-158.35984802246094
29,0.05764855444431305,0.013002939987927675,0.5444545745849609,0.3767031729221344,True, movement, movement,0,0.42857142857142855,0.988837480545044,sanity,2,fc_positive,0.5,32,persistent,factual,7.441298484802246,7.479276657104492,-156.74061584472656,85.48037719726562
30,0.022709302604198456,0.006763500859960914,0.08071213960647583,0.23593056201934814,True, of, of,0,0.6666666666666666,0.9366510510444641,sanity,2,fc_positive,0.5,32,persistent,factual,16.836103439331055,16.855361938476562,461.9415283203125,450.51849365234375
31,0.1901523768901825,0.04501686803996563,0.727212131023407,0.6167424917221069,False, **, t,1,0.6666666666666666,0.9944829344749451,sanity,2,fc_positive,0.5,32,persistent,factual,17.672470092773438,17.682598114013672,-62.20906066894531,85.0274658203125
32,29.965707778930664,0.6931464970111847,0.0021841477137058973,2.094977389788255e-05,False,t,ect,2561,0.0,0.062420137226581573,sanity,2,fc_positive,0.5,32,persistent,factual,-6.610713958740234,8.842405319213867,120.65739440917969,603.3773193359375
33,26.562496185302734,0.6931471526622772,7.494050805689767e-06,1.4548419358106912e-06,False,ect,onic,48,0.0,0.634003758430481,sanity,2,fc_positive,0.5,32,persistent,factual,5.095529556274414,14.266759872436523,118.6978759765625,940.3409423828125
34,33.54689407348633,0.6931471824645996,3.7538498531830555e-08,0.00022783534950576723,False,onic, plates,15851,0.0,0.6995173096656799,sanity,2,fc_positive,0.5,32,persistent,factual,12.917312622070312,16.393808364868164,570.03662109375,446.09552001953125
35,18.83025360107422,0.6931438446044922,1.1873225957970135e-05,1.542080283164978,False, plates,",",1029,0.0,-0.3912266492843628,sanity,2,fc_positive,0.5,32,persistent,factual,14.793190002441406,14.201168060302734,82.48599243164062,-471.2913818359375
36,17.817150115966797,0.6931354701519012,0.6645537614822388,0.7716577053070068,False,"**,", which,860,0.0,0.8759937882423401,sanity,2,fc_positive,0.5,32,persistent,factual,13.61669921875,-7.832594871520996,70.15374755859375,-97.30192565917969
37,14.293302536010742,0.6930897831916809,0.8333318829536438,0.85568767786026,False, which, are,233,0.0,0.8411056995391846,sanity,2,fc_positive,0.5,32,persistent,factual,-7.238313674926758,-0.024478912353515625,-92.24874877929688,-180.96783447265625
38,18.95475196838379,0.6931205689907074,0.2984340190887451,0.801061749458313,False, are, massive,465,0.0,0.7587369084358215,sanity,2,fc_positive,0.5,32,persistent,factual,-1.0798921585083008,-5.674934387207031,-214.2386932373047,270.5577392578125
39,17.401601791381836,0.6930268704891205,0.6703335642814636,0.8929219841957092,False, massive, sl,302,0.0,0.7343437075614929,sanity,2,fc_positive,0.5,32,persistent,factual,-5.087108612060547,11.17001724243164,75.60797119140625,313.98931884765625
40,8.93165111541748,0.6908320486545563,0.516629159450531,0.004752603825181723,False, sl,abs,1,0.1111111111111111,0.40876996517181396,sanity,2,fc_positive,0.5,32,persistent,factual,11.333686828613281,0.9834961891174316,61.25836181640625,601.857177734375
41,29.468446731567383,0.6931470930576324,0.0005963260191492736,0.005010663531720638,False,abs, of,19627,0.0,-0.3530784547328949,sanity,2,fc_positive,0.5,32,persistent,factual,2.618867874145508,11.92402458190918,332.87646484375,348.08575439453125
42,17.8166561126709,0.6931460797786713,0.0017517213709652424,1.09962797164917,False, of, solid,165,0.0,0.5193256139755249,sanity,2,fc_positive,0.5,32,persistent,factual,12.435250282287598,14.266697883605957,146.26531982421875,165.7529754638672
43,10.527678489685059,0.21938683837652206,1.0907912254333496,0.0005125409225001931,True, rock, rock,0,0.25,0.7314308881759644,sanity,2,fc_positive,0.5,32,persistent,factual,14.700019836425781,16.452552795410156,43.46565246582031,356.4939270019531
44,0.002490672282874584,0.0008242092444561422,0.003582195844501257,0.029719088226556778,True, that, that,0,0.42857142857142855,0.884270429611206,sanity,2,fc_positive,0.5,32,persistent,factual,12.02069091796875,13.87288761138916,-226.4706268310547,-236.9741973876953
45,0.0034762511495500803,0.0008351051073987037,0.13254672288894653,0.1592360883951187,True, make, make,0,0.6666666666666666,0.9388080835342407,sanity,2,fc_positive,0.5,32,persistent,factual,5.274273872375488,4.459118366241455,-280.7390441894531,-11.066116333007812
46,2.010740217883722e-06,5.934646480909578e-07,6.92895014253736e-07,3.535983705660328e-05,True, up, up,0,1.0,0.4275950789451599,sanity,2,fc_positive,0.5,32,persistent,factual,3.374276638031006,1.9574034214019775,730.844482421875,798.7656860351562
47,0.01692052185535431,0.005081827053800225,0.04950670152902603,0.16331079602241516,True, the, the,0,0.42857142857142855,0.9729354381561279,sanity,2,fc_positive,0.5,32,persistent,factual,6.75512170791626,6.420717716217041,203.62486267089844,224.62892150878906
48,0.04335607960820198,0.008163088001310825,0.23700712621212006,0.08485405892133713,True, Earth, Earth,0,0.6666666666666666,0.984847903251648,sanity,2,fc_positive,0.5,32,persistent,factual,2.088639259338379,0.8855209350585938,219.53578186035156,302.5791015625
49,0.014010243117809296,0.0032717202557250857,0.4193079471588135,0.31481635570526123,True,'s,'s,0,0.6666666666666666,0.5674945116043091,sanity,2,fc_positive,0.5,32,persistent,factual,6.582821369171143,5.494513511657715,725.4089965820312,683.4371337890625
50,0.03785490617156029,0.0062713471706956625,0.152882918715477,0.03239314258098602,True, lith, lith,0,0.42857142857142855,0.976863443851471,sanity,2,fc_positive,0.5,32,persistent,factual,12.264713287353516,10.525251388549805,235.6058349609375,401.16497802734375
51,2.189700535382144e-05,7.44002409192035e-06,5.13386657985393e-06,0.00028880921308882535,True,osphere,osphere,0,0.6666666666666666,0.9888991713523865,sanity,2,fc_positive,0.5,32,persistent,factual,3.564518690109253,2.519801139831543,525.7026977539062,963.0939331054688
52,0.3599344789981842,0.07773548364639282,0.963588535785675,0.6658098101615906,True,.,.,0,0.6666666666666666,0.9935623407363892,sanity,2,fc_positive,0.5,32,persistent,factual,3.591745138168335,2.515571117401123,-193.8647918701172,-198.16127014160156
53,0.19227074086666107,0.05725940316915512,0.22965659201145172,0.8396768569946289,True, Here, Here,0,0.42857142857142855,0.9871351718902588,sanity,2,fc_positive,0.5,32,persistent,factual,-8.131884574890137,-7.2516045570373535,664.208740234375,933.0250854492188
54,0.010048195719718933,0.002743080141954124,0.43348443508148193,0.5549584031105042,True,'s,'s,0,0.6666666666666666,0.9935767650604248,sanity,2,fc_positive,0.5,32,persistent,factual,-10.186569213867188,-8.935201644897461,958.4222412109375,803.0582275390625
55,0.0008637037826701999,0.00023824363597668707,0.04309473931789398,0.06300149112939835,True, a, a,0,0.6666666666666666,0.9054305553436279,sanity,2,fc_positive,0.5,32,persistent,factual,-3.3380661010742188,-1.0353240966796875,930.1926879882812,992.9495849609375
56,0.02011989802122116,0.005596849601715803,0.8172826170921326,0.8782173991203308,True, breakdown, breakdown,0,0.6666666666666666,0.994534432888031,sanity,2,fc_positive,0.5,32,persistent,factual,-5.362189292907715,-4.582982063293457,493.3004150390625,712.1151123046875
57,0.000544990471098572,0.0001592292173882015,0.00470965588465333,0.012833740562200546,True, of, of,0,0.6666666666666666,0.9836369752883911,sanity,2,fc_positive,0.5,32,persistent,factual,2.612945556640625,3.3657636642456055,567.6686401367188,522.2698364257812
58,0.020503800362348557,0.004071567207574844,0.2974189221858978,0.16911490261554718,True, the, the,0,0.6666666666666666,0.9914827346801758,sanity,2,fc_positive,0.5,32,persistent,factual,1.2595195770263672,2.2692432403564453,479.0186767578125,457.9407653808594
59,0.012194777838885784,0.0035256369737908244,0.554870069026947,0.6743214130401611,True, main, main,0,0.6666666666666666,0.9901804327964783,sanity,2,fc_positive,0.5,32,persistent,factual,-2.3495283126831055,-2.2390832901000977,240.64483642578125,336.1156005859375
60,0.007876084186136723,0.002401693956926465,0.04548646882176399,0.12830248475074768,True, causes, causes,0,1.0,0.9917763471603394,sanity,2,fc_positive,0.5,32,persistent,factual,2.1169233322143555,3.1521520614624023,414.16455078125,582.67041015625
61,0.0633261501789093,0.014821154065430164,0.43710842728614807,0.3293099105358124,True,":

",":

",0,0.6666666666666666,0.9953890442848206,sanity,2,fc_positive,0.5,32,persistent,factual,2.3649301528930664,2.2053709030151367,432.8569030761719,329.076171875
62,1.4185858964920044,0.35496191680431366,0.2016279548406601,1.0605710744857788,False,"---

",1,2,0.6666666666666666,0.9893408417701721,sanity,2,fc_positive,0.5,32,persistent,factual,1.4198684692382812,1.4955434799194336,336.8735046386719,340.3262939453125
63,20.933805465698242,0.693145751953125,0.005643129348754883,0.0005723629728890955,False,###,.,453,0.0,0.8644483685493469,sanity,2,fc_positive,0.5,32,persistent,factual,5.386233329772949,3.2361831665039062,135.7414093017578,598.121337890625
0,0.02461083047091961,0.008094581309705973,0.11221826821565628,0.26301339268684387,True,Earth,Earth,0,0.6666666666666666,0.7286890745162964,sanity,2,fc_positive,1.0,32,persistent,factual,-1.8923611640930176,-1.9079334735870361,326.17498779296875,1054.1943359375
1,0.0013019958278164268,0.0004332001553848386,0.000341368984663859,0.0142182232812047,True,qu,qu,0,0.6666666666666666,0.9075485467910767,sanity,2,fc_positive,1.0,32,persistent,factual,-3.198533058166504,-3.1373205184936523,1483.748779296875,2331.538330078125
2,1.4506565094052348e-05,3.5174978734175966e-06,9.410124039277434e-05,0.00043413208913989365,True,akes,akes,0,0.42857142857142855,0.9922125339508057,sanity,2,fc_positive,1.0,32,persistent,factual,0.7362890243530273,0.7995138168334961,1200.9351806640625,1391.5999755859375
3,0.06519937515258789,0.02165707992389798,0.016096655279397964,0.3492735028266907,True, are, are,0,0.6666666666666666,0.9550824165344238,sanity,2,fc_positive,1.0,32,persistent,factual,-5.213428497314453,-5.147364139556885,221.40377807617188,160.81747436523438
4,0.024831783026456833,0.007953119929879904,0.7281111478805542,0.9065740704536438,True, primarily, primarily,0,0.42857142857142855,0.9363222122192383,sanity,2,fc_positive,1.0,32,persistent,factual,-7.908618450164795,-7.929085731506348,45.31871032714844,209.1558837890625
5,0.0033903266303241253,0.0010455512383487076,0.021524695679545403,0.033316511660814285,True, caused, caused,0,0.42857142857142855,0.794029951095581,sanity,2,fc_positive,1.0,32,persistent,factual,3.8101296424865723,3.799264907836914,249.56898498535156,364.7362976074219
6,0.0008111934293992817,0.00025573530729161575,0.0018628241959959269,0.011646696366369724,True, by, by,0,1.0,0.9827532768249512,sanity,2,fc_positive,1.0,32,persistent,factual,-0.4022502899169922,-0.38369035720825195,495.467041015625,311.2002258300781
7,0.05503498762845993,0.011877772398293018,0.41800668835639954,0.2661135196685791,True, the, the,0,0.6666666666666666,0.9226051568984985,sanity,2,fc_positive,1.0,32,persistent,factual,8.74488639831543,8.75202751159668,132.76361083984375,64.05317687988281
8,0.1302097737789154,0.023537547327578068,0.3527606129646301,0.2245311588048935,True, sudden, sudden,0,0.42857142857142855,0.9547052979469299,sanity,2,fc_positive,1.0,32,persistent,factual,4.678910255432129,4.662031173706055,183.9535675048828,347.55072021484375
9,0.039286062121391296,0.007300165947526693,0.20762282609939575,0.0888553112745285,True, release, release,0,0.6666666666666666,0.7754326462745667,sanity,2,fc_positive,1.0,32,persistent,factual,18.41116714477539,18.42108917236328,215.28497314453125,486.70135498046875
10,0.00017867825226858258,5.940243681834545e-05,6.652637966908514e-05,0.0021668311674147844,True, of, of,0,0.6666666666666666,0.43154090642929077,sanity,2,fc_positive,1.0,32,persistent,factual,17.95079231262207,17.934654235839844,833.2935791015625,666.3704833984375
11,0.058561600744724274,0.012598797678947449,0.20641392469406128,0.26133525371551514,True, energy, energy,0,1.0,0.8860214352607727,sanity,2,fc_positive,1.0,32,persistent,factual,18.37091636657715,18.356590270996094,145.73623657226562,336.60699462890625
12,0.15002673864364624,0.036198874935507774,0.3702961504459381,0.6315780878067017,True, in, in,0,0.6666666666666666,0.9832253456115723,sanity,2,fc_positive,1.0,32,persistent,factual,18.708105087280273,18.716106414794922,-152.45127868652344,-26.623703002929688
